house_area,house_fitmend,house_located,house_name,house_room,house_towards,total_price,unit_price
57,简装,石佛营,八里庄北里小区 ,2室1厅,南 北,355,61536
125,精装,朝青,天鹅湾南区 ,2室2厅,东南,920,73243
70,简装,顺义城,裕龙四区 ,2室1厅,南 北,290,40932
91,简装,九棵树(家乐福),龙鼎园 ,2室1厅,南 北,375,40930
59,精装,双桥,双柳新居 ,1室1厅,南 北,290,48471
110,精装,回龙观,龙泽苑东区 ,2室1厅,南 北,515,46814
132,精装,四季青,曙光花园 ,3室1厅,东南,1230,92628
57,简装,良乡,聪慧里 ,2室1厅,南 北,210,36270
65,简装,广渠门,广渠门内大街 ,2室1厅,南 北,570,86904
106,精装,天通苑,天通苑东二区 ,2室1厅,西南,399,37607
157,精装,武夷花园,运河湾 ,3室2厅,东 南 北,950,60329
101,精装,燕莎,远洋新干线 ,2室1厅,西北,800,78741
101,精装,亚运村,保利金泉 ,2室2厅,南,998,97940
93,精装,西三旗,富力桃园B区 ,2室1厅,南 北,630,67525
140,精装,工体,海晟名苑 ,3室1厅,东 西,1600,114254
85,简装,马坡,马坡花园一区 ,2室2厅,南 北,290,33784
67,简装,蒲黄榆,蒲安西里 ,2室1厅,南,388,57380
80,精装,马家堡,明月嘉园 ,2室1厅,西 北,490,60946
92,精装,亦庄,林肯公园 ,2室1厅,南 北,600,64950
92,其他,天通苑,天通西苑二区 ,2室1厅,东,360,39063
60,简装,鲁谷,永乐东区 ,2室1厅,南,310,51633
60,简装,马家堡,马家堡西里 ,2室1厅,南 北,330,54718
59,精装,双井,百环家园 ,1室1厅,北,385,64979
67,其他,霍营,天鑫家园 ,1室1厅,南 北,363,53922
72,精装,朝青,雅成一里 ,2室1厅,东 西,390,53980
73,简装,西三旗,悦秀园 ,2室1厅,南 北,425,57667
63,精装,广渠门,幸福家园三期 ,1室1厅,东,700,109547
55,精装,看丹桥,韩庄子三里 ,2室1厅,南,293,52416
59,精装,甘家口,西三环北路86号院 ,2室1厅,东南,605,101341
96,简装,亚运村,慧忠北里第二社区 ,3室1厅,南 北,650,67184
88,精装,杨庄,地铁古城家园 ,2室1厅,南,399.5,45270
54,简装,潘家园,松榆里 ,2室1厅,东 西,335,61889
63,精装,回龙观,龙华园 ,2室1厅,南 北,349,54600
137,精装,北苑,北苑家园清友园 ,3室1厅,西南 北,645,46804
60,精装,黄村火车站,林校北里 ,2室1厅,南 西,268,44534
188,精装,回龙观,龙腾苑四区 ,6室1厅,南 北,630,33465
91,简装,百子湾,观音惠园 ,2室1厅,南 北,400,43923
97,简装,甘露园,甘露园南里 ,2室1厅,东 北,474,48437
86,精装,立水桥,佳运园二期 ,2室1厅,东南,408,47376
96,简装,枣园,首邑上城 ,2室1厅,南 北,440,45820
90,精装,大望路,珠江帝景伯爵山 ,2室1厅,南,850,94246
58,简装,东关,东关南里小区 ,2室1厅,东,220,37473
67,简装,牛街,平原里小区 ,2室1厅,南 北,630,93251
127,精装,国展,静安苑 ,3室1厅,东 西,820,64380
91,简装,酒仙桥,亮马水晶 ,2室1厅,西南,610,66609
145,简装,天通苑,天通苑北一区 ,3室2厅,南 北,515,35345
140,其他,望京,望京西园三区 ,3室1厅,西南 东北,870,61768
105,精装,鲁谷,远洋山水 ,2室1厅,东,690,65659
67,简装,七里庄,北大街北里 ,3室1厅,南 北,390,57387
69,精装,马家堡,瑞丽江畔 ,1室0厅,北,400,57201
74,精装,北苑,天居园 ,1室1厅,南,488,65804
84,精装,卢沟桥,沸城 ,2室1厅,南,379,44874
83,精装,安宁庄,天巢园 ,2室1厅,南 北,366,43996
54,简装,大峪,惠民家园 ,1室1厅,南,213,38834
66,精装,惠新西街,惠新北里 ,2室1厅,西南,489,73435
65,其他,西坝河,西坝河南里 ,2室1厅,东北,405,61626
120,简装,旧宫,清和园东区 ,3室2厅,南 北,495,41049
46,简装,广安门,红居南街 ,1室1厅,南 西 北,430,91842
62,精装,亚运村小营,育慧里二区 ,2室1厅,南 北,466,74572
52,精装,中关村,黄庄小区 ,2室1厅,南,630,119545
241,精装,西山,御墅临枫锦园一区 ,4室2厅,南 北,2100,86842
73,精装,霍营,华龙苑南里 ,2室1厅,南 北,368,49872
124,简装,霍营,龙锦苑东五区 ,3室2厅,南 北,479,38388
89,精装,管庄,柏林爱乐四期 ,2室1厅,南 北,519,57854
95,精装,长阳,碧波园 ,2室1厅,南 北,311,32505
76,简装,西红门,兴海家园星苑 ,2室1厅,南 北,380,49745
90,精装,玉桥,格兰晴天 ,2室2厅,南 北,429,47462
72,简装,枣园,滨河西里 ,2室1厅,南 北,310,42595
73,精装,北京南站,开阳里七区 ,2室1厅,南 北,510,68985
64,精装,万寿路,万寿路西街5号院 ,2室1厅,南,669,103401
101,简装,芍药居,芍药居北里 ,3室1厅,南 北,790,77956
126,精装,奥林匹克公园,澳林春天二期 ,2室2厅,西南,860,67824
64,精装,蒲黄榆,刘家窑南里 ,2室1厅,南 北,370,57214
42,精装,木樨地,西便门西里 ,1室1厅,南,390,91400
190,精装,岳各庄,大成郡 ,3室3厅,南 北,1600,84211
88,精装,新华大街,富力金禧花园 ,2室2厅,东北,510,57317
93,简装,科技园区,宝隆温泉公寓 ,2室2厅,西北,405,43321
130,简装,天通苑,天通苑东一区 ,3室2厅,南 北,469,36039
139,精装,临河里,DBC加州小镇 ,3室2厅,南 北,660,47272
37,精装,果园,北机家属院 ,2室1厅,南,190,50265
90,精装,天通苑,天通苑东一区 ,2室1厅,南 北,370,41084
130,精装,清河,橡树湾 ,3室1厅,南 北,1100,84086
63,精装,西罗园,西罗园一区 ,2室1厅,南 西 北,369,57937
81,简装,回龙观,领秀慧谷A区 ,2室1厅,南 北,360,44434
60,毛坯,天宁寺,天宁寺东里 ,2室1厅,东 西,450,73783
61,精装,朝青,珠江罗马嘉园西区 ,1室0厅,南,415,67645
53,其他,右安门外,百合园 ,1室1厅,西,350,65287
50,精装,大望路,后现代城 ,1室0厅,北,330,65128
47,精装,酒仙桥,芳园里 ,1室1厅,南,280,58725
36,其他,良乡,北关东路社区 ,1室1厅,南,150,41426
40,简装,皂君庙,双榆树南里二区 ,1室1厅,南,380,94787
59,精装,西坝河,西坝河中里 ,2室1厅,东南,415,69760
51,简装,清河,砂轮厂宿舍 ,2室1厅,南 北,335,65558
89,简装,花乡,宜兰园 ,2室1厅,南 北,370,41291
57,精装,甜水园,甜水园东里 ,2室1厅,南 北,320,56072
90,精装,六里桥,莲香园 ,2室1厅,东南,515,56875
154,简装,西罗园,珠江骏景南区 ,3室2厅,南 北,780,50365
78,精装,学院路,静淑东里 ,2室2厅,南 北,638,81420
144,精装,北苑,润泽公馆 ,3室2厅,南 北,1200,82914
108,其他,望京,宝星国际二期 ,2室2厅,南 北,835,77301
52,精装,北苑,华贸城 ,2室1厅,东,479,91974
86,精装,长阳,长阳半岛3号院 ,2室1厅,南 北,363,41932
69,精装,安贞,富仁名苑 ,3室1厅,东南,590,84880
79,精装,望京,望京花园西区 ,2室2厅,西南,555,69724
186,精装,望京,大西洋新城A区 ,5室2厅,南,1560,83454
65,简装,首都机场,东平里 ,2室1厅,西南,265,40158
121,精装,鼓楼大街,金隅万科城 ,3室1厅,南 北,520,42641
56,简装,月坛,月坛南街37号院 ,2室1厅,东 西,600,106762
63,简装,灯市口,灯市口大街 ,3室1厅,南 北,780,123223
56,简装,月坛,月坛北街 ,2室1厅,东 西,570,100885
60,精装,芍药居,芍药居北里 ,2室1厅,东 西,471,77981
89,精装,亚运村小营,远洋万和城B区 ,2室1厅,南 北,980,108998
47,精装,马甸,新明胡同 ,1室1厅,南,665,140592
100,简装,五棵松,今日家园 ,2室1厅,南,670,66827
59,精装,潘家园,潘家园东里 ,2室1厅,南 西 北,376,62929
90,精装,西三旗,富力桃园C区 ,2室2厅,南,585,64534
178,精装,朝阳公园,棕榈泉国际公寓 ,3室2厅,南 北,1649,92527
59,简装,马甸,裕中西里 ,2室1厅,东南,720,120402
120,精装,东坝,奥林匹克花园一期 ,3室2厅,南 北,880,73017
89,简装,天通苑,天通苑东一区 ,2室1厅,南 北,375,41676
58,毛坯,清河,毛纺厂南小区 ,3室1厅,南 北,360,61225
99,精装,北苑,北京青年城 ,2室1厅,西北,510,51443
103,简装,酒仙桥,电子城小区 ,2室1厅,东南 北,505,48930
86,简装,角门,福海小区 ,2室1厅,东 北,475,55054
136,精装,鲁谷,远洋山水 ,3室1厅,东 南 北,1100,80776
72,简装,旧宫,清欣园 ,2室1厅,南 北,289,40023
94,精装,北关,馨通家园 ,2室1厅,南 北,400,42248
75,简装,北关,西潞苑小区 ,2室1厅,南 北,300,39778
133,简装,天通苑,天通苑北三区 ,3室1厅,南 北,520,38827
88,精装,西三旗,旗胜家园 ,2室1厅,南,377,42595
86,精装,太阳宫,新纪家园 ,2室1厅,南 北,650,75424
120,精装,华威桥,美景东方 ,3室1厅,西北,829,68980
69,精装,广安门,小红庙 ,2室1厅,南 北,640,92499
65,简装,管庄,住欣家园 ,2室1厅,东 南,248,37823
114,简装,新街口,索家坟 ,3室1厅,东南,880,76809
95,精装,海淀北部新区,保利西山林语 ,2室1厅,西南 北,560,58389
112,简装,角门,怡然家园6号院 ,2室1厅,南 北,570,50591
98,精装,亚运村,保利金泉 ,2室2厅,东北,840,85601
138,精装,回龙观,龙跃苑四区 ,3室1厅,南 北,660,47558
96,精装,朝阳门内,朝阳门内大街75号院 ,2室2厅,南 北,1100,114488
77,精装,大红门,建欣苑二里 ,2室1厅,南 北,400,51874
137,精装,回龙观,流星花园三区 ,3室1厅,南 北,675,48931
85,精装,霍营,华龙苑南里 ,3室1厅,南 北,397,46271
77,简装,常营,优点社区 ,2室1厅,东 西,405,52050
56,简装,月坛,阜成门南大街 ,2室1厅,东,580,103020
89,精装,鼓楼大街,金隅万科城 ,2室1厅,西南,390,43581
99,精装,北苑,华贸城 ,3室2厅,南 西 北,740,74141
71,精装,管庄,北京新天地 ,1室1厅,南 北,417,57949
58,简装,西关环岛,郝庄家园西区 ,1室2厅,南 北,220,37422
58,精装,马甸,裕中东里 ,2室1厅,东 南 西,732,124915
80,简装,双桥,艺水芳园 ,2室1厅,西南,390,48641
129,精装,工体,海晟名苑 ,2室2厅,南 北,1680,129921
51,精装,蒲黄榆,景泰东里 ,1室1厅,南,390,75392
85,简装,潘家园,松榆里 ,3室1厅,东南,480,55860
59,其他,武夷花园,水仙园 ,1室1厅,南 北,298,49867
70,精装,回龙观,新龙城 ,1室1厅,北,372,52954
64,简装,清河,永泰东里 ,2室1厅,南 北,435,67027
83,精装,旧宫,亦庄北岸 ,2室1厅,南,415,49618
54,精装,五道口,成府路20号院 ,2室1厅,南 北,450,82706
71,简装,管庄,管庄西里 ,2室2厅,南 北,340,47626
70,简装,顺义城,前进花园石门苑 ,1室1厅,南 北,270,38517
61,精装,顺义城,双兴南区 ,2室1厅,南 北,235,38100
74,精装,青塔,华富丽苑 ,1室1厅,南,393,52632
72,精装,北京南站,开阳里一区 ,2室1厅,南 北,510,70113
60,简装,和平里,柏林寺西 ,2室1厅,南 北,607,99754
57,简装,垡头,垡头北里 ,2室1厅,南 北,280,48671
46,简装,马甸,月季园 ,1室1厅,南,382,81799
60,简装,大红门,建欣苑三里 ,1室1厅,东 南,299,49660
227,精装,工体,联宝公寓 ,4室2厅,南 北,1380,60780
113,简装,南沙滩,名苑雅居 ,3室1厅,西南,890,78602
37,简装,崇文门,新景家园东区 ,1室0厅,东,495,132994
75,精装,安贞,国典华园 ,1室1厅,南,699,92095
57,简装,军博,晾果厂3号院 ,2室1厅,西南,565,98950
171,精装,玉桥,远洋东方公馆 ,3室2厅,南 北,1029,59861
106,精装,华威桥,美景东方 ,2室1厅,东 西,720,67322
113,其他,回龙观,新龙城 ,3室1厅,南 北,535,47337
83,精装,宣武门,庄胜二期 ,2室1厅,南,1150,137314
57,简装,健翔桥,华严北里9号院 ,2室1厅,南 北,410,71930
62,简装,十里堡,东恒时代三期 ,1室1厅,东南,420,66710
65,精装,回龙观,龙兴园中区 ,1室1厅,南 北,353,54067
42,简装,新华大街,永顺南街232号院 ,1室1厅,南,220,51559
62,精装,管庄,建东苑 ,1室1厅,东南,280,44829
84,精装,临河里,方恒东景 ,2室1厅,南 北,335,39627
108,精装,大望路,石韵浩庭 ,2室1厅,南 北,930,86064
94,精装,望京,大西洋新城D区 ,2室2厅,西南,859,90689
59,简装,公主坟,普惠南里 ,2室1厅,南,540,90605
89,简装,亦庄,金色漫香林二期 ,2室1厅,南 北,540,60041
165,精装,朝阳公园,东润枫景三期 ,3室1厅,南 北,1200,72556
195,精装,四季青,郦城三区 ,3室2厅,南 北,1680,85789
128,毛坯,双桥,远洋一方溪语苑 ,3室1厅,南 北,720,56132
106,毛坯,黄村北,金惠园三里 ,3室1厅,南 北,550,51494
61,简装,红庙,呼家楼北街 ,2室1厅,南,430,70262
117,精装,黄村北,郁花园二里 ,2室2厅,南 北,499,42317
72,简装,清河,橡树湾 ,2室1厅,西,655,90583
133,其他,四季青,曙光花园 ,3室1厅,东南,1290,96746
73,其他,小西天,红联北村 ,2室1厅,东,550,74830
88,精装,双井,首城国际 ,2室1厅,南,829,93694
95,简装,西二旗,领秀新硅谷1号院 ,2室1厅,南 北,780,81642
60,简装,建国门内,阳照胡同 ,2室1厅,南 北,569,94739
81,简装,牡丹园,牡丹园西里 ,3室1厅,西南,745,91862
78,其他,鲁谷,京汉旭城 ,2室1厅,西南 北,468,59687
63,精装,亚运村,安慧里一区 ,2室1厅,南 北,460,73016
123,简装,武夷花园,BOBO自由城 ,3室1厅,南 北,750,60976
59,精装,健翔桥,安翔里小区 ,2室1厅,南 北,415,69960
89,精装,望京,炫彩嘉轩 ,2室1厅,东南,745,82990
139,精装,广安门,朗琴园 ,3室1厅,南 北,1350,96664
58,简装,西三旗,常秀家园 ,2室1厅,南 北,350,59830
94,精装,管庄,柏林爱乐二期 ,2室1厅,东南,535,56370
150,精装,马连洼,博雅西园 ,3室2厅,南 北,1358,90000
76,精装,双桥,远洋一方林语苑 ,2室1厅,西北,420,54938
176,简装,亚运村,华馨公寓 ,3室2厅,南 北,1280,72567
63,精装,西直门,高梁桥斜街乙40号院 ,2室1厅,南 北,518,82223
64,简装,永定门,景泰西里西区 ,2室1厅,东 西,440,68154
95,简装,西红门,瑞海家园二区 ,2室1厅,南 北,420,43828
61,简装,西红门,宏福园 ,1室1厅,南 北,270,43782
67,毛坯,杨庄,建西苑中里 ,2室1厅,南 北,460,68331
142,精装,十里堡,都会华庭 ,3室1厅,南 北,790,55439
88,精装,岳各庄,丰体时代花园 ,2室1厅,东,419,47217
86,简装,西三旗,育新花园 ,2室1厅,东南,560,64628
90,精装,苏州桥,西颐北馆 ,3室1厅,东 南 北,640,70875
85,精装,酒仙桥,瞰都国际 ,2室1厅,西南 西北,668,77711
56,简装,潘家园,潘家园小区 ,2室1厅,南 北,340,60188
57,精装,亚运村,安慧里五区 ,2室1厅,南 北,430,74266
102,精装,太阳宫,火星园 ,2室1厅,南 北,1250,121821
72,简装,马驹桥,新海南里 ,2室1厅,南 北,270,37500
81,简装,中关村,科育小区 ,3室1厅,南 西 北,1020,124588
65,简装,马甸,北三环中路 ,2室1厅,南 北,698,106565
206,精装,北七家,海德堡花园 ,4室2厅,南 北,899,43470
57,简装,惠新西街,小关东街 ,2室1厅,南 北,415,72087
71,简装,清河,永泰园 ,2室1厅,南 北,488,67977
60,简装,顺义城,义宾北区 ,2室1厅,南 北,220,36400
155,简装,甜水园,华阳家园 ,3室2厅,西南,1160,74431
62,精装,学院路,半导体宿舍 ,2室1厅,南 北,570,91347
103,简装,良乡,西路南里小区 ,3室1厅,南 北,306,29503
74,简装,北七家,名流花园 ,2室1厅,南 北,315,42351
83,精装,长阳,加州水郡三期 ,2室1厅,南 北,295,35483
62,简装,农展馆,朝阳公园西里北区 ,2室1厅,南 北,433,69704
112,精装,天通苑,天通苑北三区 ,2室1厅,南 北,440,39160
62,精装,马甸,马甸南村 ,2室1厅,南 北,840,133546
80,简装,玉泉路,玉海园五里 ,2室1厅,东 南 北,576,72000
63,简装,安贞,安贞里 ,2室1厅,南 北,490,77667
59,简装,枣园,滨河西里 ,2室1厅,南 北,258,43159
46,精装,右安门内,新安中里 ,2室1厅,东北,420,91087
102,简装,天通苑,天通苑本四区 ,2室1厅,南 北,390,38221
67,精装,霍营,华龙苑中里 ,2室1厅,南 北,343,50898
33,精装,清河,清缘东里 ,1室1厅,东北,288,85032
95,简装,玉泉营,万年花城三期 ,2室1厅,南,620,64888
66,精装,广渠门,忠实里 ,2室1厅,东 西,560,84580
63,精装,东大桥,核桃园北里 ,2室1厅,南 北,520,81263
92,精装,亦庄,林肯公园 ,2室1厅,南 北,600,64950
92,其他,天通苑,天通西苑二区 ,2室1厅,东,360,39063
91,精装,菜户营,万润风景 ,2室1厅,东 西,570,62228
86,简装,科技园区,长丰园一区 ,2室1厅,南 北,285,33094
75,精装,酒仙桥,丽都职工宿舍 ,2室1厅,南,470,62584
96,精装,定福庄,绿岛苑西区 ,2室1厅,西南,420,43700
146,简装,广安门,蝶翠华庭 ,3室1厅,西南,1387,94948
176,精装,天通苑,天通苑东一区 ,3室2厅,南 北,499,28264
140,精装,西二旗,领秀新硅谷1号院 ,3室1厅,南 北,1120,79898
85,精装,六铺炕,教场口9号院 ,3室1厅,东南,955,112103
100,简装,甘露园,丽景馨居 ,2室1厅,西 北,518,51364
99,简装,亚运村,慧忠北里 ,2室1厅,西,620,62538
92,精装,方庄,芳群园二区 ,3室1厅,东 南 北,583,62987
89,精装,酒仙桥,亮马嘉园 ,2室1厅,东 西,584,64925
52,精装,回龙观,北京农职院家属楼 ,2室1厅,南 北,340,64936
46,简装,广安门,红居南街 ,1室1厅,南 西 北,430,91842
62,精装,亚运村小营,育慧里二区 ,2室1厅,南 北,466,74572
96,简装,定慧寺,永安东里 ,3室2厅,南 北,720,74922
234,精装,万柳,万泉新新家园 ,4室2厅,南 北,3200,136683
127,精装,国展,静安苑 ,3室1厅,东 西,820,64380
91,简装,酒仙桥,亮马水晶 ,2室1厅,西南,610,66609
145,简装,天通苑,天通苑北一区 ,3室2厅,南 北,515,35345
140,其他,望京,望京西园三区 ,3室1厅,西南 东北,870,61768
105,精装,鲁谷,远洋山水 ,2室1厅,东,690,65659
67,简装,七里庄,北大街北里 ,3室1厅,南 北,390,57387
176,精装,天通苑,天通苑东一区 ,3室2厅,南 北,499,28264
140,精装,西二旗,领秀新硅谷1号院 ,3室1厅,南 北,1120,79898
85,精装,六铺炕,教场口9号院 ,3室1厅,东南,955,112103
100,简装,甘露园,丽景馨居 ,2室1厅,西 北,518,51364
99,简装,亚运村,慧忠北里 ,2室1厅,西,620,62538
92,精装,方庄,芳群园二区 ,3室1厅,东 南 北,583,62987
81,简装,北七家,北亚花园 ,2室1厅,南 北,288,35260
99,精装,北七家,名佳花园三区 ,2室1厅,东 南 北,350,35064
69,简装,方庄,芳古园二区 ,2室1厅,南 西 北,460,66197
45,简装,马甸,月季园 ,1室1厅,东南,385,84062
81,精装,立水桥,北京北 ,2室1厅,东南,475,58541
53,简装,双榆树,双榆树北里 ,2室1厅,南,530,99625
56,简装,学院路,学清路18号院 ,2室1厅,南 北,460,81029
47,简装,清河,莱圳家园 ,1室1厅,北,360,76127
69,精装,马家堡,瑞丽江畔 ,1室0厅,北,400,57201
74,精装,北苑,天居园 ,1室1厅,南,488,65804
84,精装,卢沟桥,沸城 ,2室1厅,南,379,44874
87,精装,六里桥,莲花池西路23号 ,2室1厅,南 北,600,68416
50,精装,五棵松,金沟河2号院 ,2室1厅,南,380,75698
47,其他,紫竹桥,北洼西里 ,2室1厅,南,430,90147
108,精装,双井,苹果社区南区 ,2室1厅,南,910,83902
200,简装,甘家口,中海馥园 ,4室1厅,南 北,2100,104535
103,简装,紫竹桥,富丽小区 ,3室1厅,东 西北,982,94770
81,简装,洋桥,洋桥71号院 ,2室1厅,西南,447,54969
