author,category,name,name_id,novelurl,serialnumber,serialstatus
 二目,玄幻魔法,放开那个女巫,x.htm,http://www.23us.so/xiaoshuo/14220.html, 741615字, 连载中
 苏萼,玄幻奇幻,长恨来迟,x.htm,http://www.23us.so/xiaoshuo/17211.html, 28070字, 连载中
 南游云梦,玄幻奇幻,亡侯僵相,x.htm,http://www.23us.so/xiaoshuo/22556.html, 522156字, 连载中
 林二十一,玄幻奇幻,重生原始部落,x.htm,http://www.23us.so/xiaoshuo/20912.html, 272307字, 连载中
 六道沉沦,玄幻魔法,剑道通神,x.htm,http://www.23us.so/xiaoshuo/13196.html, 950624字, 连载中
 慕泽,玄幻奇幻,死亡史诗,x.htm,http://www.23us.so/xiaoshuo/22378.html, 131164字, 连载中
 新手侦探,玄幻奇幻,天空城主,x.htm,http://www.23us.so/xiaoshuo/18564.html, 992985字, 连载中
 小克尔,玄幻奇幻,重生白垩纪时代,x.htm,http://www.23us.so/xiaoshuo/15002.html, 196201字, 连载中
 青牛道人,玄幻魔法,汉皇刘备,x.htm,http://www.23us.so/xiaoshuo/4146.html, 34478字, 连载中
 漂浮的气球2,玄幻奇幻,都市修真医圣,x.htm,http://www.23us.so/xiaoshuo/15622.html, 9332061字, 连载中
 风中嘟嘟,玄幻魔法,六界神君,x.htm,http://www.23us.so/xiaoshuo/2723.html, 462073字, 连载中
 江湖三鱼,玄幻奇幻,问剑江湖行,x.htm,http://www.23us.so/xiaoshuo/16867.html, 1350536字, 连载中
 宝巨要崛起,玄幻奇幻,修真小主播,x.htm,http://www.23us.so/xiaoshuo/20024.html, 38995字, 连载中
 银霜骑士,玄幻奇幻,极道骑士,x.htm,http://www.23us.so/xiaoshuo/19882.html, 101167字, 连载中
 细弦,玄幻奇幻,荒世游,x.htm,http://www.23us.so/xiaoshuo/22016.html, 119889字, 连载中
 十三楼的猪,玄幻奇幻,最强原始霸主,x.htm,http://www.23us.so/xiaoshuo/22403.html, 179716字, 连载中
 秒速七厘米,玄幻奇幻,恒纪元：监守者,x.htm,http://www.23us.so/xiaoshuo/21170.html, 3609012字, 连载中
 大凉皮,玄幻奇幻,美食大帝,x.htm,http://www.23us.so/xiaoshuo/15555.html, 1784015字, 连载中
 胖大福,玄幻奇幻,成仙真难,x.htm,http://www.23us.so/xiaoshuo/15705.html, 237073字, 连载中
 天琛传语,玄幻奇幻,骇世乘客,x.htm,http://www.23us.so/xiaoshuo/19756.html, 162032字, 连载中
 蔡晋,玄幻奇幻,傲天弃少,x.htm,http://www.23us.so/xiaoshuo/19247.html, 165182字, 连载中
 魔性沧月,玄幻奇幻,脑洞大爆炸,x.htm,http://www.23us.so/xiaoshuo/14318.html, 459059字, 连载中
 卜二爷,女生小说,公子世无双：龙凤呈祥,x.htm,http://www.23us.so/xiaoshuo/5543.html, 224512字, 连载中
 君无邪,女生小说,凰舞天下之盗墓皇后,x.htm,http://www.23us.so/xiaoshuo/5200.html, 8509字, 连载中
 荼小茶,都市言情,大叔，我们不约,x.htm,http://www.23us.so/xiaoshuo/2773.html, 5653字, 连载中
 娜样的露珠,都市言情,抢个型男当老公,x.htm,http://www.23us.so/xiaoshuo/2690.html, 13473字, 连载中
 官越,都市言情,全能农夫,x.htm,http://www.23us.so/xiaoshuo/2533.html, 6034字, 连载中
 春城无宵夜,都市言情,恶魔奶爸搜鬼记,x.htm,http://www.23us.so/xiaoshuo/2294.html, 3417字, 连载中
 梧桐斜影,都市言情,前妻，不可欺,x.htm,http://www.23us.so/xiaoshuo/1894.html, 19373字, 连载中
 魔神萧若寒,都市言情,飞刀高手在都市,x.htm,http://www.23us.so/xiaoshuo/1453.html, 3686字, 连载中
 朽木可雕,都市言情,全能兵王,x.htm,http://www.23us.so/xiaoshuo/1116.html, 4216字, 连载中
 银小宝,都市言情,名门止步：黑帝的复制宠儿,x.htm,http://www.23us.so/xiaoshuo/599.html, 51902字, 连载中
 愿望先生,都市言情,都市钥神,x.htm,http://www.23us.so/xiaoshuo/10.html, 1138135字, 连载中
 有风有月还有驴,都市言情,官途之透视眼,x.htm,http://www.23us.so/xiaoshuo/12177.html, 245221字, 连载中
 如意,都市言情,亿万豪门的替身媳妇,x.htm,http://www.23us.so/xiaoshuo/9669.html, 107975字, 连载中
 云瑾茵,都市言情,男神老公好给力,x.htm,http://www.23us.so/xiaoshuo/12171.html, 3838字, 连载中
 兜兜麽,都市言情,偏偏娇纵,x.htm,http://www.23us.so/xiaoshuo/9889.html, 4916字, 连载中
 黑岩醉享清风,都市言情,我的萌神女友,x.htm,http://www.23us.so/xiaoshuo/1770.html, 10283字, 连载中
 老妖2016,都市言情,国家血脉,x.htm,http://www.23us.so/xiaoshuo/11008.html, 5048字, 连载中
 马宸,都市言情,未褪色的年华,x.htm,http://www.23us.so/xiaoshuo/7809.html, 31606字, 连载中
 黑岩郭勇佳,都市言情,我的老婆是大佬,x.htm,http://www.23us.so/xiaoshuo/11710.html, 2154字, 连载中
 龙风八木,都市言情,终极天师,x.htm,http://www.23us.so/xiaoshuo/10385.html, 3485字, 连载中
 喻然,都市言情,卧底的极品人生,x.htm,http://www.23us.so/xiaoshuo/5018.html, 118227字, 连载中
 我爱加多宝,都市言情,末日之大学生征途,x.htm,http://www.23us.so/xiaoshuo/1330.html, 2791字, 连载中
 新丰,都市言情,我是神豪我怕谁,x.htm,http://www.23us.so/xiaoshuo/6105.html, 781字, 连载中
 冰龙果,玄幻奇幻,大武魂时代,x.htm,http://www.23us.so/xiaoshuo/20161.html, 127625字, 连载中
 西南边陲,玄幻奇幻,克莱恩之门,x.htm,http://www.23us.so/xiaoshuo/16688.html, 137201字, 连载中
 燕北侯,玄幻奇幻,不戒之佛,x.htm,http://www.23us.so/xiaoshuo/22419.html, 337945字, 连载中
 江九仙,玄幻奇幻,成道之后,x.htm,http://www.23us.so/xiaoshuo/19429.html, 266237字, 连载中
 离月上雪,玄幻奇幻,三青门外,x.htm,http://www.23us.so/xiaoshuo/20716.html, 80976字, 连载中
 月中阴,玄幻奇幻,基因武道,x.htm,http://www.23us.so/xiaoshuo/14285.html, 785122字, 连载中
 狂奔的屎壳郎,玄幻奇幻,大同之道,x.htm,http://www.23us.so/xiaoshuo/22607.html, 330927字, 连载中
 某半宅,玄幻奇幻,恶魔领主提不起劲,x.htm,http://www.23us.so/xiaoshuo/22337.html, 497216字, 连载中
 钦定,玄幻奇幻,时间掠夺,x.htm,http://www.23us.so/xiaoshuo/21225.html, 20314字, 连载中
 冷夜轻枫,玄幻奇幻,最后的自然之灵,x.htm,http://www.23us.so/xiaoshuo/22432.html, 833270字, 连载中
 以惰七少,玄幻奇幻,我家养着小妖精,x.htm,http://www.23us.so/xiaoshuo/17042.html, 151587字, 连载中
 吴杰超,玄幻奇幻,无限先知,x.htm,http://www.23us.so/xiaoshuo/17891.html, 144366字, 连载中
 花生我的最爱,玄幻奇幻,武魂大陆之兽皇,x.htm,http://www.23us.so/xiaoshuo/21595.html, 472640字, 连载中
 永恒结束,玄幻奇幻,风之剑痕,x.htm,http://www.23us.so/xiaoshuo/22140.html, 206081字, 连载中
 言盈,玄幻奇幻,登峰传,x.htm,http://www.23us.so/xiaoshuo/17388.html, 202845字, 连载中
 九城君,玄幻奇幻,蒸汽朋克下的神秘世界,x.htm,http://www.23us.so/xiaoshuo/18161.html, 40069字, 连载中
 颓话痨,玄幻奇幻,奇迹交易所,x.htm,http://www.23us.so/xiaoshuo/21552.html, 726756字, 连载中
 李鸿天,玄幻奇幻,异世界的美食家,x.htm,http://www.23us.so/xiaoshuo/14694.html, 5046699字, 连载中
 竹刺无锋,玄幻奇幻,厉害了我的原始人,x.htm,http://www.23us.so/xiaoshuo/19403.html, 220638字, 连载中
 唐慕侠,玄幻奇幻,好人养成系统,x.htm,http://www.23us.so/xiaoshuo/20837.html, 595017字, 连载中
 胜为王,玄幻奇幻,天庭招办处,x.htm,http://www.23us.so/xiaoshuo/21111.html, 1307746字, 连载中
 脸帝,玄幻奇幻,死界游戏城,x.htm,http://www.23us.so/xiaoshuo/15972.html, 3049010字, 连载中
 风青阳,玄幻魔法,吞天记,x.htm,http://www.23us.so/xiaoshuo/12921.html, 921843字, 连载中
 玉泽生,玄幻奇幻,古神之触,x.htm,http://www.23us.so/xiaoshuo/20900.html, 146017字, 连载中
 持剑凌霄,玄幻奇幻,美漫神王之子,x.htm,http://www.23us.so/xiaoshuo/21017.html, 113325字, 连载中
 持剑凌霄,玄幻奇幻,美漫神王之子,x.htm,http://www.23us.so/xiaoshuo/22052.html, 70440字, 连载中
 宅女闲言,玄幻奇幻,穿越异界之农场,x.htm,http://www.23us.so/xiaoshuo/17089.html, 684867字, 连载中
 我不是陈冠锟,玄幻奇幻,反派之神,x.htm,http://www.23us.so/xiaoshuo/21310.html, 75124字, 连载中
 封七月,武侠修真,最强反派系统,x.htm,http://www.23us.so/xiaoshuo/13577.html, 1252198字, 连载中
 墨梓桐,武侠修真,女配重生修仙记,x.htm,http://www.23us.so/xiaoshuo/6095.html, 1020206字, 连载中
 高山侃流水,武侠仙侠,最衰掌门人,x.htm,http://www.23us.so/xiaoshuo/20840.html, 232791字, 连载中
 雨中忆醉,武侠仙侠,酒鬼醉天,x.htm,http://www.23us.so/xiaoshuo/14356.html, 186587字, 连载中
 之不道,武侠仙侠,都市之万界至尊,x.htm,http://www.23us.so/xiaoshuo/21250.html, 3533214字, 连载中
 澜柯,武侠仙侠,三界话事人,x.htm,http://www.23us.so/xiaoshuo/19804.html, 61938字, 连载中
 虫梦,武侠仙侠,寇道,x.htm,http://www.23us.so/xiaoshuo/15827.html, 198199字, 连载中
 以神之手,武侠仙侠,堆月箫,x.htm,http://www.23us.so/xiaoshuo/15297.html, 1578774字, 连载中
 半夏一冬,武侠仙侠,青青回仙路,x.htm,http://www.23us.so/xiaoshuo/22355.html, 179958字, 连载中
 黑腹,武侠仙侠,狐妖主播,x.htm,http://www.23us.so/xiaoshuo/22224.html, 791835字, 连载中
 初学者龙腾,武侠仙侠,斗战胜佛之悟空传,x.htm,http://www.23us.so/xiaoshuo/21108.html, 2034065字, 连载中
 一炁化三清,武侠仙侠,太上宝篆,x.htm,http://www.23us.so/xiaoshuo/21828.html, 181009字, 连载中
 天丛,武侠仙侠,正气冲宵,x.htm,http://www.23us.so/xiaoshuo/21098.html, 11843字, 连载中
 神仙爱凡尘,武侠仙侠,无限之武霸万界,x.htm,http://www.23us.so/xiaoshuo/21664.html, 18514字, 连载中
 失落之节操君,武侠仙侠,万鬼万仙,x.htm,http://www.23us.so/xiaoshuo/15404.html, 5506652字, 连载中
 巴下客,武侠仙侠,浪迹在诸天,x.htm,http://www.23us.so/xiaoshuo/18251.html, 250992字, 连载中
 庄不缺,武侠仙侠,六朝仙侠传,x.htm,http://www.23us.so/xiaoshuo/22239.html, 31882字, 连载中
 熊二先生,武侠仙侠,洪荒之太一证道路,x.htm,http://www.23us.so/xiaoshuo/19652.html, 230057字, 连载中
 展尘,武侠仙侠,先天日月珠,x.htm,http://www.23us.so/xiaoshuo/22674.html, 1493986字, 连载中
 搞个锤子,武侠仙侠,独步成仙,x.htm,http://www.23us.so/xiaoshuo/15452.html, 3383716字, 连载中
 荆柯守,武侠仙侠,盗天仙途,x.htm,http://www.23us.so/xiaoshuo/14614.html, 2611708字, 连载中
 试剑天涯,武侠修真,仙域科技霸主,x.htm,http://www.23us.so/xiaoshuo/13384.html, 1651724字, 连载中
 盛世周公,武侠修真,工地仙踪,x.htm,http://www.23us.so/xiaoshuo/3040.html, 340484字, 连载中
 幻雨,武侠仙侠,厨道仙途,x.htm,http://www.23us.so/xiaoshuo/21656.html, 19059字, 连载中
 力福海,武侠仙侠,聊斋仙境,x.htm,http://www.23us.so/xiaoshuo/20708.html, 257597字, 连载中
 千城一树,武侠仙侠,仙帝证道行,x.htm,http://www.23us.so/xiaoshuo/19784.html, 62461字, 连载中
 Alex郑,武侠修真,修佛传记,x.htm,http://www.23us.so/xiaoshuo/5603.html, 424707字, 连载中
 雷动天下,武侠仙侠,崩坏神话,x.htm,http://www.23us.so/xiaoshuo/17134.html, 89021字, 连载中
 封七月,武侠仙侠,重生之魔教教主,x.htm,http://www.23us.so/xiaoshuo/22069.html, 16806字, 连载中
 天上峡谷,武侠仙侠,一棍碎天,x.htm,http://www.23us.so/xiaoshuo/15589.html, 1914464字, 连载中
 意新,武侠仙侠,仙侠大掌门,x.htm,http://www.23us.so/xiaoshuo/22428.html, 217736字, 连载中
 一茶三人,武侠仙侠,我有一个道界,x.htm,http://www.23us.so/xiaoshuo/21488.html, 240292字, 连载中
 绛卿,武侠仙侠,沧海寻仙记,x.htm,http://www.23us.so/xiaoshuo/20281.html, 88373字, 连载中
 了了而立,武侠修真,纣王驾到之叱咤封神,x.htm,http://www.23us.so/xiaoshuo/13451.html, 818127字, 连载中
 woniu飞,武侠仙侠,都市之天道神庭,x.htm,http://www.23us.so/xiaoshuo/20426.html, 736850字, 连载中
 文飘过峰,武侠仙侠,乾龙战天,x.htm,http://www.23us.so/xiaoshuo/18303.html, 143503字, 连载中
 言子木,武侠仙侠,帝皇演义,x.htm,http://www.23us.so/xiaoshuo/14744.html, 1848887字, 连载中
 窗前雨,武侠仙侠,龙向天涯,x.htm,http://www.23us.so/xiaoshuo/20859.html, 579228字, 连载中
 尹心琳,武侠仙侠,废仙逆袭记,x.htm,http://www.23us.so/xiaoshuo/18439.html, 182664字, 连载中
 言归正传,武侠仙侠,洪荒二郎传,x.htm,http://www.23us.so/xiaoshuo/19763.html, 105908字, 连载中
 金天猪,武侠仙侠,修行在三千小世界,x.htm,http://www.23us.so/xiaoshuo/18968.html, 732464字, 连载中
 小小羽,武侠仙侠,餮仙传人在都市,x.htm,http://www.23us.so/xiaoshuo/15647.html, 4391844字, 连载中
 鬼雨,武侠仙侠,仙藏,x.htm,http://www.23us.so/xiaoshuo/14485.html, 1097660字, 连载中
 第九天命,武侠修真,一品道门,x.htm,http://www.23us.so/xiaoshuo/4874.html, 363857字, 连载中
 跃千愁,武侠仙侠,道君,x.htm,http://www.23us.so/xiaoshuo/14610.html, 1993586字, 连载中
 陌玉,女生小说,倾欢,x.htm,http://www.23us.so/xiaoshuo/5215.html, 7294字, 连载中
 尽歡颜,女生小说,嫡女心计之腹黑权妃,x.htm,http://www.23us.so/xiaoshuo/5217.html, 4469字, 连载中
 狐姝,女生小说,妖孽王爷独宠废妃,x.htm,http://www.23us.so/xiaoshuo/5223.html, 1355483字, 连载中
 金莘,女生小说,末世逍遥路,x.htm,http://www.23us.so/xiaoshuo/5245.html, 8391字, 连载中
 北冰洋的风,女生小说,暗夜女猎手,x.htm,http://www.23us.so/xiaoshuo/5253.html, 4253字, 连载中
 雨隐墨,女生小说,并蒂剑侠,x.htm,http://www.23us.so/xiaoshuo/5267.html, 4787字, 连载中
 若水入心,女生小说,重生一品王妃,x.htm,http://www.23us.so/xiaoshuo/5270.html, 7211字, 连载中
 锁和雪,女生小说,姝华,x.htm,http://www.23us.so/xiaoshuo/5286.html, 10568字, 连载中
 南夏离火,女生小说,网游之上善若水,x.htm,http://www.23us.so/xiaoshuo/5298.html, 16185字, 连载中
 遐恋那抹微笑,女生小说,重回年少时,x.htm,http://www.23us.so/xiaoshuo/5310.html, 2346字, 连载中
 朽月初十,女生小说,苏家有女,x.htm,http://www.23us.so/xiaoshuo/5335.html, 4569字, 连载中
 文小七七,女生小说,巫女要翻天,x.htm,http://www.23us.so/xiaoshuo/5358.html, 3329字, 连载中
 youyu,女生小说,最强秀女,x.htm,http://www.23us.so/xiaoshuo/5386.html, 2298字, 连载中
 风信子的寓言,女生小说,深宫美人劫,x.htm,http://www.23us.so/xiaoshuo/5402.html, 3380字, 连载中
 凤栖梧桐,女生小说,一品农家女,x.htm,http://www.23us.so/xiaoshuo/5428.html, 11245字, 连载中
 迷途的白鸽,女生小说,两世芳魂,x.htm,http://www.23us.so/xiaoshuo/5477.html, 4808字, 连载中
 乐妈,女生小说,娘是女王,x.htm,http://www.23us.so/xiaoshuo/5478.html, 2330字, 连载中
 寕汐,女生小说,嫡女容华,x.htm,http://www.23us.so/xiaoshuo/5512.html, 2731字, 连载中
 扫雪寻砚,女生小说,归恩记,x.htm,http://www.23us.so/xiaoshuo/5539.html, 2728字, 连载中
 七世琉璃,女生小说,吃货当道,x.htm,http://www.23us.so/xiaoshuo/4847.html, 6277字, 连载中
 小爱陌花,女生小说,云泥记,x.htm,http://www.23us.so/xiaoshuo/4854.html, 2753字, 连载中
 七月锦葵,女生小说,冷帝缠欢：爱妃，束手就寝,x.htm,http://www.23us.so/xiaoshuo/4862.html, 4973字, 连载中
 酷匠网童年砖头,女生小说,谁的青春不张扬,x.htm,http://www.23us.so/xiaoshuo/4871.html, 101024字, 连载中
 这名要火,女生小说,燕京纪事,x.htm,http://www.23us.so/xiaoshuo/4882.html, 3240字, 连载中
 安苔,女生小说,萌宠变身记,x.htm,http://www.23us.so/xiaoshuo/4909.html, 29528字, 连载中
 夏天水清凉,女生小说,继室明眸,x.htm,http://www.23us.so/xiaoshuo/4904.html, 1177字, 连载中
 槐树叶,女生小说,红楼宝典,x.htm,http://www.23us.so/xiaoshuo/4942.html, 10787字, 连载中
